Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_20_67,VGND,li1,36.8000,65.2800,0.000076
FILLER_20_59,VGND,li1,34.5000,65.2800,0.000068
FILLER_20_47,VGND,li1,29.9000,65.2800,0.000053
FILLER_20_33,VGND,li1,20.9300,65.2800,0.000037
FILLER_20_29,VGND,li1,19.7800,65.2800,0.000038
FILLER_20_26,VGND,li1,17.9400,65.2800,0.000038
FILLER_20_11,VGND,li1,11.2700,65.2800,0.000038
FILLER_20_3,VGND,li1,8.7400,65.2800,0.000038
FILLER_19_181,VGND,li1,90.6200,65.2800,0.000169
FILLER_19_169,VGND,li1,86.0200,65.2800,0.000165
FILLER_19_166,VGND,li1,82.3400,65.2800,0.000164
FILLER_19_158,VGND,li1,80.0400,65.2800,0.000162
FILLER_19_153,VGND,li1,76.1300,65.2800,0.000159
FILLER_19_142,VGND,li1,71.0700,65.2800,0.000153
FILLER_19_136,VGND,li1,69.4600,65.2800,0.000150
FILLER_19_123,VGND,li1,62.3300,65.2800,0.000138
FILLER_19_113,VGND,li1,57.7300,65.2800,0.000128
FILLER_19_110,VGND,li1,56.5800,65.2800,0.000123
FILLER_19_102,VGND,li1,54.2800,65.2800,0.000119
FILLER_19_95,VGND,li1,49.6800,65.2800,0.000107
FILLER_19_79,VGND,li1,43.2400,65.2800,0.000094
FILLER_19_57,VGND,li1,32.2000,65.2800,0.000060
FILLER_19_53,VGND,li1,30.5900,65.2800,0.000053
FILLER_19_41,VGND,li1,27.1400,65.2800,0.000043
FILLER_19_33,VGND,li1,21.3900,65.2800,0.000037
FILLER_19_25,VGND,li1,18.8600,65.2800,0.000038
FILLER_19_15,VGND,li1,12.8800,65.2800,0.000038
FILLER_19_3,VGND,li1,9.6600,65.2800,0.000038
FILLER_18_161,VGND,li1,81.4200,59.8400,0.000102
FILLER_18_149,VGND,li1,76.8200,59.8400,0.000099
FILLER_18_141,VGND,li1,70.6100,59.8400,0.000092
FILLER_18_132,VGND,li1,68.0800,59.8400,0.000089
FILLER_18_120,VGND,li1,63.4800,59.8400,0.000084
FILLER_18_109,VGND,li1,55.8900,59.8400,0.000073
FILLER_18_97,VGND,li1,52.9000,59.8400,0.000070
FILLER_18_85,VGND,li1,47.3800,59.8400,0.000062
FILLER_18_83,VGND,li1,43.9300,59.8400,0.000055
FILLER_18_79,VGND,li1,42.7800,59.8400,0.000055
FILLER_18_73,VGND,li1,39.3300,59.8400,0.000047
FILLER_18_51,VGND,li1,31.7400,59.8400,0.000034
FILLER_18_32,VGND,li1,21.1600,59.8400,0.000024
FILLER_18_27,VGND,li1,18.1700,59.8400,0.000025
FILLER_18_3,VGND,li1,9.6600,59.8400,0.000025
FILLER_17_185,VGND,li1,91.5400,59.8400,0.000108
FILLER_17_176,VGND,li1,87.8600,59.8400,0.000108
FILLER_17_167,VGND,li1,82.5700,59.8400,0.000104
FILLER_17_161,VGND,li1,79.8100,59.8400,0.000102
FILLER_17_155,VGND,li1,78.2000,59.8400,0.000099
FILLER_17_143,VGND,li1,74.0600,59.8400,0.000094
FILLER_17_131,VGND,li1,68.5400,59.8400,0.000089
FILLER_17_125,VGND,li1,63.4800,59.8400,0.000084
FILLER_17_113,VGND,li1,60.2600,59.8400,0.000080
FILLER_17_109,VGND,li1,56.3500,59.8400,0.000073
FILLER_17_90,VGND,li1,47.1500,59.8400,0.000062
FILLER_17_83,VGND,li1,44.6200,59.8400,0.000058
FILLER_17_71,VGND,li1,40.9400,59.8400,0.000051
FILLER_17_64,VGND,li1,35.4200,59.8400,0.000042
FILLER_17_45,VGND,li1,28.0600,59.8400,0.000028
FILLER_17_34,VGND,li1,21.3900,59.8400,0.000024
FILLER_17_30,VGND,li1,19.5500,59.8400,0.000024
FILLER_17_24,VGND,li1,17.9400,59.8400,0.000025
FILLER_17_7,VGND,li1,8.9700,59.8400,0.000025
FILLER_17_3,VGND,li1,7.8200,59.8400,0.000025
FILLER_16_185,VGND,li1,91.5400,54.4000,0.000215
FILLER_16_173,VGND,li1,87.8600,54.4000,0.000215
FILLER_16_138,VGND,li1,69.4600,54.4000,0.000198
FILLER_16_122,VGND,li1,62.1000,54.4000,0.000190
FILLER_16_111,VGND,li1,57.9600,54.4000,0.000187
FILLER_16_99,VGND,li1,53.8200,54.4000,0.000181
FILLER_16_79,VGND,li1,42.3200,54.4000,0.000136
FILLER_16_71,VGND,li1,40.0200,54.4000,0.000124
FILLER_16_59,VGND,li1,35.4200,54.4000,0.000105
FILLER_16_47,VGND,li1,29.9000,54.4000,0.000077
FILLER_16_38,VGND,li1,23.2300,54.4000,0.000053
FILLER_16_32,VGND,li1,21.6200,54.4000,0.000053
FILLER_16_11,VGND,li1,11.0400,54.4000,0.000053
FILLER_16_3,VGND,li1,8.7400,54.4000,0.000054
FILLER_15_155,VGND,li1,77.7400,54.4000,0.000207
FILLER_15_143,VGND,li1,74.0600,54.4000,0.000205
FILLER_15_120,VGND,li1,61.6400,54.4000,0.000190
FILLER_15_107,VGND,li1,54.9700,54.4000,0.000181
FILLER_15_77,VGND,li1,41.6300,54.4000,0.000136
FILLER_15_69,VGND,li1,39.1000,54.4000,0.000124
FILLER_15_61,VGND,li1,33.8100,54.4000,0.000091
FILLER_15_57,VGND,li1,32.6600,54.4000,0.000091
FILLER_15_53,VGND,li1,30.5900,54.4000,0.000077
FILLER_15_45,VGND,li1,28.0600,54.4000,0.000068
FILLER_15_38,VGND,li1,23.4600,54.4000,0.000053
FILLER_15_30,VGND,li1,21.1600,54.4000,0.000053
FILLER_15_18,VGND,li1,16.5600,54.4000,0.000053
FILLER_15_6,VGND,li1,11.0400,54.4000,0.000053
FILLER_14_181,VGND,li1,89.0100,48.9600,0.000101
FILLER_14_173,VGND,li1,86.9400,48.9600,0.000100
FILLER_14_166,VGND,li1,82.8000,48.9600,0.000097
FILLER_14_151,VGND,li1,75.2100,48.9600,0.000093
FILLER_14_141,VGND,li1,70.8400,48.9600,0.000090
FILLER_14_136,VGND,li1,69.0000,48.9600,0.000088
FILLER_14_124,VGND,li1,65.3200,48.9600,0.000084
FILLER_14_95,VGND,li1,50.6000,48.9600,0.000065
FILLER_14_85,VGND,li1,45.3100,48.9600,0.000058
FILLER_14_80,VGND,li1,43.2400,48.9600,0.000055
FILLER_14_59,VGND,li1,32.8900,48.9600,0.000037
FILLER_14_45,VGND,li1,26.4500,48.9600,0.000026
